timestamp_us,raw_mag,filtered,ax,ay,az
11698180,1.105,0.024,0.179,0.059,1.089
11708646,1.097,0.025,0.177,0.137,1.074
11718343,1.121,0.028,0.315,0.14,1.066
11728200,1.185,0.04,0.276,-0.052,1.151
11738181,1.247,0.063,-0.044,0.232,1.224
11748181,1.269,0.09,-0.271,0.074,1.237
11758180,1.274,0.113,0.143,0.124,1.26
11768180,1.315,0.135,0.241,0.126,1.287
11778180,1.335,0.158,0.235,-0.005,1.314
11788180,1.42,0.186,0.014,-0.031,1.42
11798180,1.461,0.221,-0.009,0.047,1.46
11808180,1.443,0.249,0.104,0.139,1.432
11818130,1.452,0.267,0.272,-0.042,1.426
11828200,1.518,0.288,0.331,-0.173,1.472
11838180,1.585,0.317,0.375,-0.246,1.521
11848180,1.548,0.34,0.624,-0.178,1.406
11858180,1.523,0.348,0.63,-0.089,1.384
11867916,1.614,0.359,1.062,0.391,1.151
11878200,1.216,0.33,-0.077,0.21,1.195
11888180,1.334,0.274,-0.49,0.028,1.24
11898181,1.166,0.223,-0.076,0.163,1.152
11908180,1.066,0.151,-0.011,0.064,1.064
11918327,1.076,0.084,0.016,-0.003,1.076
11928200,1.133,0.039,-0.02,-0.062,1.131
11938180,1.178,0.015,-0.046,-0.059,1.175
11948181,1.138,-0.003,0.002,-0.055,1.137
11958181,1.1,-0.026,-0.027,0.02,1.1
11968324,1.164,-0.04,-0.126,0.075,1.155
11978200,1.157,-0.045,-0.158,0.099,1.142
11988181,1.161,-0.048,-0.129,-0.024,1.153
11998180,1.12,-0.055,-0.048,-0.151,1.109
12008180,1.222,-0.053,0.395,0.051,1.156
12018180,1.392,-0.02,0.676,0.047,1.215
12028180,1.72,0.061,0.896,0.58,1.35
12039046,1.931,0.185,1.128,1.175,1.037
12048328,1.825,0.29,1.521,0.366,0.939
12058200,2.125,0.392,1.868,0.183,0.997
12068180,2.547,0.548,2.255,-0.1,1.18
12078180,2.499,0.708,2.064,0.354,1.364
12088180,2.56,0.827,1.972,0.73,1.46
12098180,2.701,0.935,1.587,1.486,1.603
12108180,2.563,1.013,1.432,1.639,1.353
12118258,2.435,1.035,1.476,1.556,1.154
12128324,2.355,1.02,1.795,1.267,0.846
12138200,2.397,0.996,2.053,1.018,0.702
12148180,2.387,0.974,2.075,0.984,0.649
12158180,2.264,0.934,1.866,1.123,0.619
12168181,2.114,0.865,1.494,1.375,0.59
12178327,2.089,0.784,1.334,1.501,0.574
12188200,2.019,0.705,1.092,1.603,0.562
12198220,1.963,0.624,0.973,1.623,0.523
12208181,1.92,0.546,0.897,1.62,0.508
12218180,1.81,0.463,0.753,1.589,0.429
12228180,1.731,0.374,0.562,1.6,0.348
12238212,1.711,0.291,0.464,1.613,0.33
12248180,1.705,0.221,0.301,1.649,0.307
12258180,1.744,0.169,0.229,1.709,0.256
12268180,1.751,0.132,0.19,1.724,0.242
12278181,1.806,0.11,0.067,1.79,0.23
12288180,1.832,0.101,-0.061,1.815,0.238
12298180,1.837,0.096,-0.109,1.817,0.247
12308180,1.82,0.091,-0.191,1.79,0.269
12318180,1.861,0.088,-0.206,1.826,0.294
12328216,1.904,0.095,-0.204,1.858,0.361
12338339,1.96,0.111,-0.268,1.899,0.401
12348164,1.895,0.121,-0.288,1.825,0.423
12358180,1.818,0.112,-0.277,1.737,0.462
12368165,1.608,0.072,-0.225,1.521,0.468
12378180,1.518,0.007,-0.11,1.394,0.591
12388165,1.527,-0.053,-0.087,1.395,0.615
12398180,1.515,-0.099,-0.23,1.382,0.577
12408165,1.424,-0.146,-0.272,1.286,0.548
12418180,1.387,-0.195,-0.31,1.25,0.515
12428245,1.271,-0.249,-0.473,1.13,0.338
12438328,1.092,-0.322,-0.343,1.031,0.108
12448200,1.295,-0.373,-0.778,1.033,0.076
12458180,1.461,-0.369,-1.111,0.947,0.054
12468181,2.065,-0.276,-1.893,0.826,0.017
12478180,2.392,-0.097,-2.287,0.698,0.082
12488181,2.578,0.1,-2.532,0.213,0.437
12498181,2.449,0.258,-2.357,-0.126,0.654
12508180,2.481,0.368,-2.372,-0.092,0.72
12518180,2.507,0.456,-2.406,0.234,0.664
12528212,2.674,0.543,-2.583,0.36,0.59
12538181,2.664,0.624,-2.561,0.229,0.698
12548324,2.823,0.698,-2.726,-0.26,0.684
12558200,3.336,0.826,-3.068,-0.62,1.154
12568180,3.433,0.987,-3.11,-0.495,1.366
12578181,3.586,1.132,-3.278,0.361,1.408
12588181,3.664,1.261,-3.329,0.858,1.268
12598327,3.518,1.344,-3.174,0.824,1.275
12608200,3.062,1.33,-2.61,0.567,1.498
12618181,2.782,1.226,-2.289,0.322,1.548
12628181,2.905,1.118,-2.403,0.293,1.606
12639060,3.075,1.058,-2.609,0.511,1.544
12648331,3.134,1.029,-2.496,1.05,1.579
12658164,3.043,0.995,-2.261,1.345,1.53
12668180,2.769,0.92,-1.62,1.737,1.424
12678164,2.497,0.793,-0.962,1.832,1.396
12688357,2.368,0.643,-0.741,1.799,1.351
12698200,2.161,0.484,-0.624,1.729,1.137
12708181,2.23,0.341,-1.037,1.768,0.88
12718180,2.47,0.263,-1.333,1.902,0.839
12728180,3.121,0.3,-1.826,2.369,0.894
12738180,3.566,0.449,-1.635,2.947,1.165
12748180,3.516,0.605,-1.282,3.073,1.131
12758180,3.008,0.659,-0.662,2.694,1.162
12768180,2.346,0.564,-0.392,2.042,1.086
12778180,2.214,0.397,-0.521,1.924,0.962
12788180,2.54,0.287,-0.91,2.25,0.751
12798180,3.028,0.29,-1.089,2.751,0.643
