timestamp_us,raw_mag,filtered,ax,ay,az
9327433,1.306,0.11,-0.092,1.276,0.262
9337433,1.409,0.167,-0.109,1.379,0.267
9347433,1.461,0.227,-0.108,1.433,0.264
9357563,1.494,0.282,-0.109,1.464,0.274
9367465,1.445,0.32,-0.072,1.418,0.269
9377433,1.391,0.336,-0.062,1.361,0.278
9387469,1.269,0.326,-0.075,1.238,0.267
9397504,1.171,0.29,-0.095,1.138,0.26
9407684,1.141,0.246,-0.097,1.107,0.259
9417464,1.076,0.2,-0.117,1.043,0.235
9427433,1.023,0.149,-0.119,0.981,0.263
9437433,1.014,0.101,-0.124,0.97,0.269
9447433,1.002,0.061,-0.127,0.958,0.264
9457433,1.001,0.027,-0.143,0.951,0.278
9467433,0.986,-0.0,-0.141,0.938,0.271
9477476,0.947,-0.028,-0.14,0.899,0.263
9487433,0.904,-0.058,-0.145,0.859,0.242
9498929,0.876,-0.089,-0.152,0.83,0.233
9507707,0.868,-0.117,-0.136,0.826,0.229
9517457,0.882,-0.136,-0.149,0.832,0.251
9527433,0.866,-0.151,-0.151,0.82,0.234
9537433,0.904,-0.158,-0.13,0.857,0.254
9547433,0.919,-0.157,-0.11,0.867,0.284
9557574,0.923,-0.152,-0.093,0.873,0.285
9567582,0.916,-0.148,-0.058,0.858,0.316
9577433,0.905,-0.145,-0.039,0.843,0.326
9587433,0.906,-0.143,-0.034,0.844,0.327
9597433,0.92,-0.139,-0.042,0.868,0.302
9607687,0.926,-0.132,-0.075,0.877,0.287
9617457,0.928,-0.125,-0.08,0.88,0.285
9627433,0.956,-0.115,-0.099,0.909,0.278
9637433,0.98,-0.101,-0.111,0.932,0.284
9647433,0.999,-0.084,-0.125,0.956,0.262
9657591,1.036,-0.064,-0.136,0.992,0.268
9667476,1.086,-0.038,-0.151,1.043,0.263
9677433,1.107,-0.01,-0.158,1.061,0.275
9687433,1.152,0.019,-0.174,1.104,0.275
9697433,1.17,0.049,-0.175,1.12,0.29
9709650,1.176,0.074,-0.181,1.126,0.287
9717504,1.184,0.095,-0.188,1.136,0.276
9727473,1.231,0.117,-0.197,1.185,0.269
9737433,1.281,0.143,-0.202,1.236,0.27
9747433,1.416,0.183,-0.233,1.376,0.235
9757433,1.552,0.243,-0.247,1.513,0.241
9767573,1.597,0.308,-0.236,1.562,0.239
9777461,1.639,0.366,-0.2,1.603,0.279
9787433,1.571,0.405,-0.183,1.532,0.295
9797433,1.508,0.418,-0.167,1.466,0.309
9807512,1.363,0.4,-0.171,1.312,0.33
9818077,1.221,0.352,-0.177,1.158,0.347
9827474,1.167,0.289,-0.176,1.104,0.336
9837556,1.032,0.218,-0.172,0.965,0.324
9847469,0.915,0.132,-0.134,0.855,0.298
9857441,0.87,0.046,-0.118,0.815,0.279
9867437,0.845,-0.029,-0.107,0.796,0.264
9877433,0.847,-0.089,-0.107,0.798,0.262
9887512,0.888,-0.13,-0.123,0.848,0.231
9897507,0.958,-0.149,-0.151,0.92,0.22
9908516,1.04,-0.145,-0.163,1.01,0.186
9917703,1.057,-0.13,-0.155,1.032,0.165
9927461,1.121,-0.108,-0.168,1.097,0.158
9937433,1.148,-0.08,-0.179,1.123,0.154
9947433,1.193,-0.049,-0.17,1.17,0.157
9957433,1.213,-0.018,-0.138,1.195,0.157
9967556,1.222,0.01,-0.123,1.202,0.184
9977468,1.2,0.03,-0.089,1.181,0.192
9987437,1.161,0.038,-0.056,1.136,0.231
9997433,1.14,0.037,-0.04,1.115,0.236
10007433,1.116,0.032,-0.024,1.088,0.247
10018057,1.095,0.022,-0.011,1.065,0.253
10027457,1.084,0.011,0.01,1.046,0.282
10037761,1.021,-0.006,0.034,0.979,0.287
10047433,0.968,-0.033,0.046,0.932,0.258
10057433,0.951,-0.061,0.046,0.915,0.255
10067574,0.907,-0.089,0.014,0.875,0.24
10077576,0.881,-0.118,-0.03,0.859,0.193
10087437,0.89,-0.141,-0.062,0.868,0.189
10097477,0.907,-0.155,-0.099,0.884,0.173
10107433,0.903,-0.164,-0.138,0.876,0.168
10118684,0.901,-0.169,-0.165,0.871,0.16
10127578,0.907,-0.172,-0.181,0.873,0.169
10137433,0.896,-0.173,-0.2,0.855,0.176
10147433,0.899,-0.174,-0.188,0.863,0.167
10157433,0.903,-0.172,-0.159,0.87,0.183
10167433,0.913,-0.168,-0.142,0.881,0.193
10177552,0.909,-0.163,-0.116,0.885,0.173
10187460,0.928,-0.155,-0.087,0.903,0.193
10197433,0.91,-0.149,-0.076,0.889,0.183
10207433,0.916,-0.143,-0.072,0.893,0.19
10219339,0.9,-0.139,-0.087,0.876,0.186
10227667,0.913,-0.135,-0.11,0.883,0.204
10237425,0.922,-0.129,-0.109,0.892,0.206
10247433,0.947,-0.119,-0.14,0.914,0.208
10257421,0.968,-0.105,-0.173,0.93,0.205
10267433,0.973,-0.091,-0.182,0.932,0.212
10277500,0.97,-0.079,-0.18,0.93,0.207
10287512,0.973,-0.069,-0.196,0.929,0.214
10297432,0.99,-0.058,-0.213,0.935,0.244
10307433,1.01,-0.045,-0.185,0.946,0.303
10318362,1.066,-0.026,-0.147,0.978,0.397
10327719,1.092,-0.002,-0.133,1.004,0.408
10337457,1.118,0.022,-0.099,1.037,0.408
10347433,1.105,0.042,-0.089,1.051,0.332
10357433,1.11,0.057,-0.097,1.07,0.278
10367433,1.104,0.068,-0.153,1.076,0.197
10377556,1.125,0.077,-0.2,1.098,0.142
10387453,1.159,0.09,-0.209,1.131,0.142
10397433,1.197,0.107,-0.164,1.173,0.175
10407432,1.222,0.127,-0.097,1.194,0.244
10417433,1.238,0.146,-0.075,1.206,0.269
10427680,1.184,0.155,-0.035,1.136,0.331
10437456,1.065,0.141,-0.051,0.989,0.39
10447433,1.007,0.11,-0.068,0.927,0.388
10457437,0.906,0.067,-0.113,0.799,0.413
10467433,0.818,0.012,-0.133,0.715,0.374
10477573,0.787,-0.044,-0.14,0.685,0.363
10487457,0.811,-0.088,-0.12,0.727,0.341
10497433,0.905,-0.109,-0.11,0.845,0.304
10507433,0.968,-0.106,-0.113,0.918,0.284
10517796,1.068,-0.085,-0.103,1.038,0.229
10527847,1.144,-0.048,-0.108,1.118,0.219
10537437,1.157,-0.009,-0.104,1.128,0.232
10547433,1.16,0.023,-0.09,1.128,0.254
10557433,1.143,0.046,-0.096,1.103,0.284
10567699,1.119,0.059,-0.086,1.077,0.292
10577453,1.082,0.062,-0.104,1.025,0.328
10587433,1.056,0.057,-0.098,1.005,0.309
10597433,1.049,0.049,-0.099,0.999,0.306
10607433,1.037,0.04,-0.104,0.987,0.301
10617544,1.041,0.031,-0.104,0.992,0.299
10628751,1.024,0.023,-0.106,0.973,0.301
10637468,1.016,0.014,-0.113,0.972,0.274
10647433,1.0,0.004,-0.117,0.957,0.266
10657911,1.004,-0.005,-0.128,0.956,0.28
10667457,0.999,-0.012,-0.149,0.944,0.292
10677433,0.994,-0.019,-0.157,0.939,0.283
10687433,0.983,-0.025,-0.179,0.923,0.286
10697433,0.981,-0.032,-0.145,0.926,0.289
10707560,0.975,-0.038,-0.146,0.922,0.281
10717457,0.976,-0.042,-0.132,0.927,0.277
10727472,0.995,-0.043,-0.111,0.943,0.295
10737605,0.997,-0.041,-0.094,0.951,0.285
10747445,0.984,-0.041,-0.1,0.936,0.287
10757556,0.97,-0.043,-0.106,0.922,0.281
10767433,0.981,-0.045,-0.111,0.932,0.286
10777433,1.008,-0.042,-0.108,0.962,0.282
10787433,1.018,-0.035,-0.121,0.973,0.274
10797559,1.042,-0.025,-0.121,0.991,0.3
10807453,1.039,-0.015,-0.128,0.988,0.295
10817656,1.045,-0.007,-0.131,0.993,0.299
10827433,1.071,0.003,-0.123,1.021,0.299
10837643,1.103,0.017,-0.128,1.059,0.28
10847591,1.131,0.035,-0.13,1.085,0.292
10857461,1.133,0.052,-0.125,1.092,0.274
10867433,1.158,0.067,-0.127,1.116,0.285
10877433,1.201,0.087,-0.102,1.159,0.297
10887433,1.213,0.107,-0.103,1.173,0.292
10897552,1.22,0.124,-0.091,1.187,0.267
10907472,1.192,0.134,-0.117,1.155,0.271
10917437,1.163,0.134,-0.146,1.125,0.258
10927433,1.201,0.134,-0.184,1.161,0.246
10938732,1.315,0.15,-0.226,1.271,0.248
10947484,1.386,0.182,-0.232,1.343,0.254
10957433,1.496,0.226,-0.248,1.45,0.275
10967433,1.51,0.272,-0.225,1.459,0.317
10977433,1.472,0.303,-0.206,1.42,0.328
10987433,1.361,0.308,-0.163,1.31,0.33
10997552,1.267,0.286,-0.124,1.215,0.337
11007453,1.223,0.251,-0.124,1.171,0.332
11017433,1.124,0.207,-0.1,1.075,0.312
11027476,1.029,0.148,-0.099,0.979,0.301
11040925,0.915,0.079,-0.1,0.869,0.269
11047489,0.883,0.008,-0.105,0.835,0.268
11057433,0.861,-0.054,-0.096,0.819,0.247
11067568,0.868,-0.102,-0.111,0.825,0.248
11077433,0.898,-0.135,-0.13,0.856,0.235
11087433,0.955,-0.15,-0.166,0.91,0.237
11097827,0.989,-0.15,-0.177,0.944,0.236
11107496,1.046,-0.139,-0.19,1.002,0.232
11117433,1.121,-0.114,-0.225,1.063,0.274
11127433,1.184,-0.078,-0.252,1.121,0.287
11137517,1.251,-0.035,-0.277,1.183,0.298
11147699,1.251,0.006,-0.224,1.198,0.284
11157461,1.234,0.035,-0.19,1.187,0.282
11167433,1.186,0.051,-0.167,1.146,0.256
11177433,1.148,0.053,-0.165,1.106,0.257
11187433,1.134,0.048,-0.179,1.094,0.236
11197556,1.109,0.04,-0.204,1.065,0.235
11207468,1.086,0.028,-0.199,1.045,0.215
11217437,1.076,0.014,-0.194,1.036,0.218
11227433,1.045,-0.001,-0.165,1.01,0.214
11237433,1.005,-0.02,-0.15,0.968,0.227
11247715,0.981,-0.043,-0.153,0.942,0.227
11257457,0.949,-0.066,-0.152,0.908,0.23
11267433,0.925,-0.09,-0.147,0.891,0.201
11277433,0.919,-0.111,-0.155,0.881,0.211
11287433,0.895,-0.13,-0.156,0.856,0.206
11298100,0.874,-0.148,-0.146,0.838,0.201
11307472,0.869,-0.164,-0.145,0.833,0.201
11317672,0.839,-0.18,-0.147,0.802,0.196
11327433,0.833,-0.194,-0.15,0.792,0.21
11337433,0.835,-0.204,-0.132,0.797,0.209
11348564,0.82,-0.212,-0.145,0.779,0.21
11357473,0.83,-0.217,-0.125,0.793,0.211
11367433,0.814,-0.219,-0.126,0.777,0.207
11377433,0.818,-0.221,-0.114,0.775,0.236
11387433,0.828,-0.219,-0.111,0.784,0.24
11397433,0.828,-0.215,-0.101,0.788,0.234
11407556,0.842,-0.208,-0.112,0.802,0.23
11417441,0.884,-0.195,-0.103,0.848,0.225
11427433,0.908,-0.176,-0.101,0.872,0.232
11437433,0.924,-0.155,-0.101,0.89,0.228
11448617,0.941,-0.134,-0.087,0.91,0.226
11457465,0.95,-0.114,-0.081,0.921,0.219
11467433,0.981,-0.093,-0.066,0.948,0.243
11477433,0.992,-0.071,-0.068,0.956,0.254
11487433,0.996,-0.052,-0.056,0.959,0.261
11497564,0.995,-0.036,-0.034,0.957,0.27
11507461,1.02,-0.021,-0.021,0.986,0.259
11517433,1.055,-0.003,-0.014,1.027,0.239
11527433,1.161,0.028,-0.032,1.141,0.217
11537433,1.266,0.075,-0.052,1.249,0.197
11547598,1.315,0.128,-0.054,1.301,0.184
11557624,1.364,0.179,-0.055,1.348,0.201
11567589,1.374,0.224,-0.051,1.352,0.24
11577437,1.386,0.26,-0.046,1.353,0.298
11587818,1.377,0.285,0.003,1.333,0.349
11597586,1.319,0.296,0.01,1.27,0.355
11607437,1.245,0.286,0.008,1.198,0.337
11617433,1.079,0.25,-0.008,1.032,0.315
11627433,0.951,0.187,-0.002,0.895,0.324
11637535,0.892,0.116,-0.007,0.841,0.297
11647988,0.85,0.048,-0.032,0.787,0.32
11657628,0.87,-0.007,-0.078,0.806,0.318
11667441,0.901,-0.045,-0.095,0.843,0.302
11677433,0.966,-0.062,-0.112,0.927,0.25
11687574,1.021,-0.062,-0.118,0.991,0.214
11697476,1.031,-0.054,-0.135,1.001,0.205
11707437,1.075,-0.041,-0.16,1.044,0.201
11717433,1.132,-0.02,-0.195,1.096,0.206
11727437,1.158,0.006,-0.213,1.116,0.22
11737433,1.192,0.033,-0.16,1.15,0.269
11747433,1.205,0.059,-0.119,1.161,0.301
11758668,1.199,0.079,-0.032,1.154,0.321
11767513,1.162,0.09,0.014,1.119,0.314
11777433,1.116,0.088,0.018,1.075,0.299
11787433,1.046,0.073,0.002,1.003,0.298
11797433,0.987,0.046,-0.002,0.946,0.282
11807433,0.99,0.018,-0.006,0.954,0.266
11817834,0.993,-0.002,-0.017,0.95,0.291
11827453,0.978,-0.02,-0.052,0.934,0.286
11837433,0.982,-0.034,-0.078,0.931,0.303
11847433,0.964,-0.047,-0.09,0.911,0.3
11859740,0.943,-0.061,-0.115,0.886,0.302
11867721,0.94,-0.074,-0.142,0.871,0.323
11877579,0.937,-0.084,-0.16,0.864,0.327
11887477,0.933,-0.092,-0.173,0.858,0.324
11897433,0.933,-0.098,-0.192,0.851,0.331
11907433,0.936,-0.101,-0.162,0.856,0.341
11917433,0.94,-0.102,-0.163,0.87,0.316
11927555,0.961,-0.1,-0.165,0.893,0.314
11937480,0.982,-0.092,-0.15,0.913,0.328
11947433,1.003,-0.081,-0.126,0.941,0.324
11957529,1.022,-0.067,-0.12,0.961,0.326
11967696,1.074,-0.048,-0.109,1.014,0.336
11977453,1.083,-0.025,-0.12,1.025,0.329
11987433,1.1,-0.005,-0.126,1.042,0.329
11997433,1.093,0.012,-0.141,1.031,0.335
12007433,1.103,0.025,-0.153,1.035,0.349
12017548,1.115,0.038,-0.157,1.046,0.353
12027472,1.134,0.051,-0.16,1.074,0.327
12037766,1.17,0.067,-0.17,1.104,0.346
12047433,1.18,0.084,-0.148,1.122,0.336
12058946,1.177,0.097,-0.137,1.117,0.345
12068087,1.15,0.103,-0.126,1.09,0.343
12077461,1.14,0.103,-0.122,1.081,0.341
12087433,1.158,0.103,-0.176,1.103,0.307
12097433,1.282,0.118,-0.233,1.231,0.268
12107433,1.389,0.154,-0.267,1.339,0.255
12117552,1.535,0.21,-0.264,1.494,0.235
12127457,1.597,0.275,-0.212,1.566,0.229
12137433,1.592,0.329,-0.196,1.561,0.24
12147433,1.5,0.358,-0.181,1.469,0.248
12157433,1.404,0.357,-0.198,1.37,0.239
12167683,1.376,0.339,-0.209,1.335,0.256
12177461,1.291,0.309,-0.193,1.259,0.212
12187433,1.18,0.262,-0.177,1.149,0.201
12197433,1.119,0.204,-0.17,1.09,0.185
12207433,1.007,0.138,-0.125,0.987,0.152
12217591,0.91,0.062,-0.112,0.892,0.141
12227433,0.893,-0.01,-0.125,0.875,0.123
12237433,0.92,-0.064,-0.128,0.906,0.088
12247433,0.971,-0.098,-0.159,0.955,0.08
12257560,0.995,-0.114,-0.178,0.977,0.07
12267631,1.088,-0.113,-0.232,1.062,0.048
12277441,1.103,-0.099,-0.298,1.062,0.039
12287433,1.105,-0.085,-0.317,1.058,0.035
12297433,1.063,-0.079,-0.308,1.014,0.085
12308534,1.014,-0.083,-0.295,0.965,0.095
12317765,1.005,-0.092,-0.288,0.955,0.127
12327437,0.967,-0.104,-0.26,0.919,0.149
12337433,0.968,-0.116,-0.266,0.913,0.183
12347433,0.984,-0.123,-0.263,0.924,0.212
12357433,1.028,-0.121,-0.271,0.967,0.218
12367533,1.029,-0.113,-0.25,0.979,0.196
12377696,1.004,-0.109,-0.219,0.962,0.187
12387433,0.978,-0.11,-0.173,0.95,0.157
12397433,0.959,-0.115,-0.167,0.931,0.16
12407433,0.949,-0.122,-0.175,0.918,0.16
12417433,0.936,-0.129,-0.197,0.903,0.148
12427504,0.932,-0.135,-0.251,0.886,0.143
12437516,0.921,-0.14,-0.254,0.874,0.141
12447437,0.911,-0.145,-0.263,0.859,0.151
12457433,0.908,-0.15,-0.22,0.865,0.164
12468568,0.905,-0.153,-0.198,0.859,0.202
12477695,0.893,-0.155,-0.168,0.852,0.21
12487469,0.9,-0.157,-0.168,0.86,0.208
12497433,0.884,-0.158,-0.155,0.844,0.21
12507433,0.875,-0.16,-0.178,0.83,0.212
12517433,0.852,-0.164,-0.171,0.804,0.225
12527552,0.844,-0.169,-0.168,0.797,0.223
12537472,0.842,-0.173,-0.151,0.801,0.211
12547437,0.842,-0.175,-0.156,0.804,0.194
12557433,0.839,-0.176,-0.161,0.799,0.199
12567568,0.872,-0.171,-0.167,0.834,0.191
12577918,0.929,-0.156,-0.181,0.888,0.204
12587457,0.95,-0.135,-0.19,0.908,0.202
12597433,0.999,-0.109,-0.193,0.956,0.216
12607433,1.055,-0.077,-0.182,1.01,0.246
12617433,1.061,-0.044,-0.172,1.019,0.241
12627745,1.102,-0.013,-0.16,1.06,0.258
12637574,1.118,0.018,-0.158,1.076,0.26
12647433,1.109,0.042,-0.15,1.069,0.254
12657433,1.08,0.057,-0.125,1.048,0.231
12667433,1.064,0.062,-0.116,1.038,0.201
12677628,1.027,0.06,-0.103,1.006,0.182
12687587,1.113,0.063,-0.098,1.096,0.169
12697480,1.165,0.081,-0.104,1.151,0.146
12707437,1.312,0.116,-0.107,1.297,0.167
12717433,1.412,0.17,-0.083,1.393,0.218
12727433,1.422,0.224,-0.04,1.404,0.224
12737433,1.388,0.26,0.046,1.364,0.256
12747433,1.265,0.269,0.089,1.236,0.254
12757433,1.194,0.252,0.077,1.164,0.256
12767433,1.065,0.214,0.019,1.033,0.258
12779318,0.953,0.156,-0.02,0.918,0.257
12787679,0.92,0.094,-0.038,0.88,0.265
12797433,0.81,0.029,-0.026,0.761,0.274
12807433,0.765,-0.04,-0.026,0.714,0.275
12817672,0.771,-0.097,-0.041,0.726,0.257
12827433,0.855,-0.13,-0.1,0.816,0.237
12837496,0.998,-0.129,-0.152,0.968,0.189
12847523,1.061,-0.105,-0.16,1.035,0.17
12857441,1.155,-0.067,-0.144,1.137,0.146
12867433,1.139,-0.029,-0.081,1.126,0.149
12878165,1.143,-0.0,-0.065,1.125,0.189
12887695,1.12,0.02,-0.075,1.102,0.19
12897783,1.093,0.03,-0.063,1.071,0.21
12907445,1.09,0.034,-0.061,1.062,0.238
12917433,1.05,0.032,-0.062,1.019,0.246
12927433,1.014,0.021,-0.061,0.977,0.267
12938314,1.005,0.008,-0.057,0.97,0.257
12947472,1.004,-0.003,-0.047,0.968,0.261
12957437,0.995,-0.013,-0.068,0.961,0.25
12967433,0.988,-0.023,-0.08,0.955,0.242
12977433,0.963,-0.033,-0.113,0.929,0.226
12987723,0.951,-0.045,-0.151,0.915,0.213
12997457,0.951,-0.056,-0.16,0.911,0.219
13007433,0.954,-0.063,-0.178,0.911,0.221
13017433,0.983,-0.065,-0.189,0.944,0.198
13027433,0.993,-0.061,-0.193,0.952,0.205
13038582,0.992,-0.057,-0.187,0.955,0.195
13047472,0.982,-0.054,-0.168,0.945,0.208
13057437,0.973,-0.054,-0.179,0.932,0.215
13067552,0.959,-0.056,-0.151,0.916,0.241
13077433,0.972,-0.057,-0.106,0.926,0.274
13088903,0.979,-0.055,-0.082,0.937,0.272
13097525,0.972,-0.054,-0.097,0.936,0.244
13107433,0.988,-0.051,-0.112,0.954,0.231
13117433,0.995,-0.046,-0.14,0.957,0.235
13127433,1.009,-0.039,-0.181,0.97,0.212
13137433,1.057,-0.026,-0.2,1.009,0.241
13147528,1.067,-0.01,-0.216,1.015,0.25
13157477,1.084,0.006,-0.237,1.031,0.236
13167433,1.099,0.022,-0.244,1.042,0.253
13177433,1.089,0.035,-0.237,1.033,0.252
13189363,1.112,0.046,-0.211,1.061,0.258
13197484,1.136,0.059,-0.153,1.097,0.252
13207433,1.133,0.071,-0.106,1.097,0.261
13217433,1.137,0.08,-0.054,1.102,0.273
13227433,1.114,0.085,-0.053,1.066,0.319
13237433,1.104,0.084,-0.083,1.055,0.314
13247815,1.152,0.086,-0.178,1.095,0.31
13257488,1.316,0.112,-0.288,1.242,0.325
13267433,1.448,0.164,-0.333,1.372,0.322
13277433,1.652,0.24,-0.394,1.566,0.35
13287781,1.706,0.327,-0.358,1.631,0.35
