timestamp_us,raw_mag,filtered,ax,ay,az
13287585,0.991,-0.043,-0.767,-0.216,-0.589
13297433,0.902,-0.038,-0.721,-0.148,-0.522
13307433,0.828,-0.053,-0.66,-0.147,-0.479
13317433,0.821,-0.073,-0.67,-0.162,-0.446
13327433,0.874,-0.082,-0.72,-0.19,-0.458
13337836,0.918,-0.078,-0.746,-0.201,-0.496
13347468,1.009,-0.06,-0.772,-0.225,-0.608
13357433,1.065,-0.028,-0.761,-0.309,-0.678
13367433,1.048,0.001,-0.726,-0.308,-0.689
13377512,0.923,0.008,-0.653,-0.226,-0.612
13387703,0.828,-0.012,-0.606,-0.227,-0.516
13397457,0.829,-0.038,-0.616,-0.242,-0.5
13407433,0.888,-0.05,-0.687,-0.241,-0.509
13417433,0.959,-0.045,-0.717,-0.285,-0.568
13427433,0.981,-0.031,-0.671,-0.323,-0.638
13437934,0.991,-0.016,-0.636,-0.334,-0.683
13447472,0.974,-0.004,-0.694,-0.315,-0.606
13457437,0.934,-0.002,-0.692,-0.314,-0.542
13467433,0.829,-0.017,-0.667,-0.242,-0.429
13477687,0.848,-0.037,-0.687,-0.248,-0.43
13487695,0.886,-0.047,-0.711,-0.291,-0.441
13497469,0.958,-0.041,-0.745,-0.314,-0.513
13507566,0.984,-0.026,-0.741,-0.33,-0.556
13517433,0.991,-0.01,-0.71,-0.365,-0.587
13527433,0.953,-0.001,-0.685,-0.357,-0.558
13537594,0.918,-0.002,-0.704,-0.312,-0.499
13547472,0.913,-0.008,-0.697,-0.337,-0.483
13557437,0.972,-0.006,-0.757,-0.365,-0.49
13567433,1.074,0.014,-0.822,-0.373,-0.582
13577433,1.111,0.045,-0.83,-0.415,-0.611
13587847,1.103,0.071,-0.788,-0.453,-0.626
13597464,0.975,0.076,-0.632,-0.444,-0.595
13607433,0.927,0.06,-0.586,-0.433,-0.573
13617433,0.865,0.034,-0.591,-0.359,-0.519
13627433,0.893,0.01,-0.609,-0.398,-0.518
13637433,0.911,-0.003,-0.633,-0.4,-0.519
13647564,0.963,-0.006,-0.658,-0.418,-0.565
13657437,1.0,0.002,-0.66,-0.445,-0.605
13667433,0.995,0.012,-0.634,-0.474,-0.603
13677433,0.961,0.015,-0.568,-0.476,-0.611
13688127,0.92,0.009,-0.507,-0.438,-0.629
13697588,0.9,-0.003,-0.475,-0.458,-0.611
13707461,0.919,-0.012,-0.471,-0.467,-0.636
