timestamp_us,raw_mag,filtered,ax,ay,az
11697433,1.131,0.0,0.095,-0.077,1.125
11707477,1.129,0.011,0.038,-0.054,1.127
11717643,1.07,0.013,-0.021,-0.07,1.067
11727607,1.138,0.015,-0.066,-0.09,1.132
11737587,1.105,0.021,-0.101,-0.134,1.092
11747464,1.034,0.013,-0.053,-0.15,1.022
11757433,1.058,0.002,0.022,-0.159,1.046
11767433,1.027,-0.008,0.105,-0.134,1.012
11777433,0.999,-0.022,0.234,-0.181,0.954
11787433,0.991,-0.036,0.28,-0.204,0.929
11797433,0.984,-0.049,0.283,-0.189,0.923
11807433,1.0,-0.058,0.232,-0.162,0.959
11817433,1.03,-0.059,0.204,-0.129,1.001
11827704,1.077,-0.05,0.143,-0.058,1.066
11837602,1.099,-0.036,0.12,-0.023,1.092
11847433,1.136,-0.017,0.091,-0.044,1.132
11857433,1.174,0.005,0.111,-0.075,1.167
11867433,1.076,0.016,0.124,-0.096,1.065
11877433,1.101,0.016,0.082,-0.121,1.091
11887520,1.1,0.019,-0.086,-0.06,1.095
11897457,1.125,0.023,-0.185,-0.03,1.109
11907433,1.13,0.03,-0.184,-0.031,1.114
11917433,1.122,0.035,-0.166,-0.057,1.108
11927930,1.064,0.031,-0.114,-0.076,1.055
11937582,1.059,0.02,-0.118,-0.076,1.05
11947484,1.066,0.012,-0.117,-0.067,1.057
11957433,1.062,0.006,-0.092,-0.113,1.052
11967433,1.059,0.001,-0.079,-0.114,1.05
11977433,1.056,-0.004,-0.05,-0.092,1.051
11987433,1.081,-0.006,0.009,-0.096,1.077
11997433,1.093,-0.003,0.055,-0.098,1.087
12007433,1.013,-0.008,0.117,-0.101,1.001
12017433,1.058,-0.016,0.076,-0.11,1.05
12029321,1.059,-0.016,0.058,-0.122,1.051
12038561,1.037,-0.019,-0.01,-0.186,1.021
12047457,1.142,-0.012,0.013,-0.172,1.129
12057453,1.148,0.006,0.032,-0.112,1.142
12067433,1.117,0.017,0.053,-0.009,1.115
12077433,1.029,0.013,0.129,-0.039,1.02
12087433,1.073,0.004,0.045,-0.087,1.069
12097504,1.048,-0.001,0.117,-0.142,1.031
12107523,1.013,-0.011,0.042,-0.191,0.994
12117433,1.019,-0.022,0.016,-0.228,0.993
12128126,1.008,-0.031,-0.059,-0.25,0.975
12137437,0.995,-0.041,-0.029,-0.19,0.976
12147433,1.085,-0.039,0.042,-0.15,1.073
12157433,1.133,-0.022,0.091,-0.097,1.125
12167433,1.129,-0.004,0.084,-0.106,1.121
12177600,1.091,0.006,0.074,-0.154,1.078
12187433,1.07,0.006,-0.018,-0.192,1.052
12197433,1.059,0.003,-0.109,-0.166,1.04
12207433,1.063,0.0,-0.162,-0.141,1.042
12217437,1.053,-0.003,-0.213,-0.083,1.028
12227433,1.084,-0.003,-0.245,-0.066,1.054
12237719,1.083,0.0,-0.268,-0.058,1.048
12247532,1.188,0.015,-0.32,-0.069,1.142
12257433,1.216,0.04,-0.404,-0.057,1.146
12267433,1.198,0.061,-0.401,-0.087,1.125
12277433,1.08,0.062,-0.227,-0.153,1.044
12287433,0.976,0.037,-0.16,-0.141,0.953
12298175,0.927,-0.0,-0.133,-0.12,0.91
12307480,0.85,-0.043,-0.177,-0.059,0.829
12317433,0.864,-0.083,-0.373,-0.056,0.777
12327433,0.989,-0.098,-0.472,-0.121,0.86
12338148,1.059,-0.086,-0.681,-0.249,0.772
12347603,1.088,-0.066,-0.727,-0.394,0.708
12357457,1.107,-0.044,-0.734,-0.375,0.74
12367433,1.173,-0.017,-0.8,-0.248,0.821
12377433,1.204,0.015,-0.846,-0.1,0.852
12388482,1.262,0.049,-0.85,-0.01,0.933
12397912,1.196,0.075,-0.589,0.067,1.039
12407745,0.977,0.062,-0.224,0.001,0.951
12417496,0.897,0.018,-0.104,-0.03,0.891
12427691,0.932,-0.021,-0.136,-0.118,0.914
12438868,1.039,-0.036,-0.447,-0.185,0.92
12447457,1.14,-0.023,-0.621,-0.213,0.933
12458245,1.272,0.013,-0.847,-0.247,0.916
12467611,1.231,0.051,-0.801,-0.197,0.914
12477433,1.149,0.066,-0.733,-0.153,0.871
12487433,1.048,0.057,-0.624,-0.043,0.84
12497433,0.921,0.024,-0.497,-0.058,0.773
12507433,0.881,-0.021,-0.429,-0.059,0.767
12517433,1.037,-0.042,-0.494,0.006,0.911
12527433,1.159,-0.028,-0.55,0.007,1.02
12537693,1.3,0.014,-0.681,0.007,1.107
12547844,1.428,0.076,-0.731,-0.048,1.226
12557587,1.427,0.138,-0.697,-0.075,1.243
12567449,1.257,0.165,-0.534,-0.095,1.134
12577433,1.12,0.151,-0.475,-0.089,1.011
12587433,1.074,0.118,-0.435,-0.074,0.979
12597433,1.03,0.082,-0.475,-0.013,0.914
12607574,1.187,0.065,-0.691,0.064,0.963
12617468,1.27,0.079,-0.839,0.086,0.95
12627433,1.342,0.107,-0.915,-0.062,0.979
12637433,1.319,0.133,-0.852,-0.276,0.969
12647663,1.337,0.151,-0.868,-0.36,0.951
12657433,1.322,0.165,-0.889,-0.374,0.905
12668506,1.34,0.174,-0.966,-0.291,0.881
12677978,1.382,0.187,-1.069,-0.256,0.838
12687433,1.695,0.235,-1.527,-0.199,0.708
12697433,1.534,0.288,-1.372,-0.275,0.628
12707433,1.544,0.309,-1.383,-0.305,0.613
12717433,1.535,0.324,-1.316,-0.349,0.708
12727595,1.554,0.333,-1.276,-0.487,0.741
12737472,1.583,0.344,-1.28,-0.541,0.757
12747648,1.631,0.357,-1.342,-0.556,0.742
12757433,1.504,0.356,-1.338,-0.422,0.541
12767433,1.435,0.331,-1.325,-0.367,0.409
12777433,1.383,0.295,-1.327,-0.329,0.213
12787595,1.202,0.239,-1.114,-0.309,0.33
12797441,1.074,0.158,-0.953,-0.309,0.389
12807433,0.911,0.062,-0.717,-0.347,0.442
12817433,0.837,-0.039,-0.472,-0.479,0.499
12827433,0.814,-0.129,-0.39,-0.515,0.496
12837437,0.756,-0.206,-0.39,-0.509,0.4
12850048,0.683,-0.279,-0.5,-0.435,0.168
12857578,0.67,-0.343,-0.546,-0.38,0.079
12867433,0.582,-0.402,-0.452,-0.355,0.089
12877433,0.475,-0.466,-0.314,-0.338,0.115
12887433,0.456,-0.526,-0.279,-0.338,0.126
12897433,0.455,-0.571,-0.124,-0.424,0.107
12907528,0.705,-0.573,-0.415,-0.571,0.004
12917488,0.877,-0.523,-0.516,-0.631,0.323
12927691,0.916,-0.456,-0.299,-0.755,0.422
12937433,0.844,-0.404,-0.369,-0.655,0.383
12947516,0.749,-0.38,-0.214,-0.625,0.352
12957882,0.515,-0.395,-0.026,-0.469,0.211
12967461,0.58,-0.422,0.202,-0.508,0.195
12977433,0.741,-0.415,0.198,-0.696,0.156
12987433,1.178,-0.338,0.079,-1.164,0.163
12997433,1.171,-0.228,-0.112,-1.152,0.177
13007705,1.027,-0.158,-0.054,-0.993,0.255
13017457,0.818,-0.142,0.211,-0.732,0.298
13027433,0.843,-0.149,0.327,-0.698,0.341
13037779,0.894,-0.145,0.382,-0.742,0.322
13047433,1.06,-0.116,0.385,-0.942,0.295
13057699,1.07,-0.073,0.174,-1.019,0.279
13067453,1.044,-0.041,0.077,-1.006,0.268
13077433,0.985,-0.025,0.058,-0.932,0.312
13087469,0.929,-0.026,0.238,-0.808,0.392
13097433,0.961,-0.028,0.357,-0.775,0.442
13107583,0.98,-0.025,0.494,-0.707,0.466
13117453,0.912,-0.027,0.431,-0.676,0.435
13127433,0.887,-0.039,0.373,-0.702,0.393
13137433,0.875,-0.052,0.231,-0.792,0.292
13147433,0.937,-0.057,0.137,-0.896,0.238
13157683,0.985,-0.047,0.121,-0.954,0.214
13167440,1.196,-0.01,0.078,-1.152,0.313
13177619,1.445,0.07,0.097,-1.323,0.574
13187433,1.474,0.163,0.091,-1.321,0.646
13197433,1.252,0.212,0.036,-1.037,0.701
13207433,0.98,0.193,0.022,-0.727,0.658
13217433,0.895,0.136,0.018,-0.619,0.646
13227433,0.825,0.074,0.022,-0.621,0.543
13237433,0.887,0.025,0.015,-0.8,0.384
13247433,0.995,0.005,0.052,-0.93,0.351
13260242,1.157,0.02,0.11,-1.102,0.335
13267489,1.114,0.045,0.075,-1.073,0.29
13277433,1.098,0.057,0.084,-1.034,0.358
13287433,1.021,0.056,0.172,-0.896,0.458
13297433,0.945,0.037,0.152,-0.806,0.469
13307433,0.983,0.018,0.155,-0.848,0.473
13317532,1.056,0.015,0.112,-0.95,0.448
13327488,1.042,0.02,0.034,-0.967,0.388
13337433,1.024,0.02,0.029,-0.947,0.387
13347433,1.031,0.018,0.073,-0.964,0.359
13357512,1.021,0.017,0.088,-0.959,0.337
13367715,1.007,0.012,0.081,-0.945,0.336
13377453,1.029,0.01,0.057,-0.964,0.356
13387433,1.026,0.01,0.057,-0.921,0.448
13397433,1.019,0.009,0.035,-0.905,0.467
13407433,1.024,0.008,0.014,-0.892,0.504
13417551,0.998,0.005,-0.058,-0.886,0.457
13427691,1.01,0.001,-0.064,-0.899,0.456
13437433,1.004,-0.002,-0.077,-0.918,0.4
13447433,1.007,-0.004,-0.072,-0.927,0.385
13458397,1.0,-0.006,-0.014,-0.94,0.341
13467617,0.994,-0.009,-0.021,-0.945,0.308
13477441,0.967,-0.015,-0.052,-0.925,0.279
13487433,0.99,-0.02,-0.118,-0.945,0.269
13497433,1.012,-0.019,-0.208,-0.965,0.226
13507433,1.016,-0.015,-0.188,-0.975,0.216
13517602,1.032,-0.009,-0.085,-1.004,0.222
13527433,1.026,-0.004,0.007,-0.993,0.257
13537433,1.004,-0.003,0.01,-0.971,0.255
13547433,0.998,-0.005,0.062,-0.953,0.289
13557433,1.004,-0.007,0.031,-0.959,0.294
13567687,0.983,-0.01,0.001,-0.933,0.309
13578777,0.956,-0.017,-0.081,-0.895,0.325
13587477,0.967,-0.025,-0.11,-0.885,0.375
13597433,0.967,-0.029,-0.126,-0.868,0.407
13607433,0.994,-0.03,-0.195,-0.84,0.494
13617433,1.025,-0.023,-0.285,-0.826,0.536
13627556,1.033,-0.013,-0.292,-0.839,0.526
13637465,1.089,0.001,-0.279,-0.905,0.537
13647433,1.069,0.017,-0.284,-0.871,0.552
13657433,1.051,0.025,-0.285,-0.851,0.548
13667893,0.991,0.022,-0.263,-0.785,0.545
13677734,0.986,0.012,-0.16,-0.833,0.502
13687457,0.987,0.004,-0.108,-0.861,0.471
13697433,1.019,0.001,-0.081,-0.931,0.407
13707433,1.029,0.004,-0.16,-0.961,0.332
13717433,1.023,0.006,-0.223,-0.96,0.273
13727560,1.03,0.008,-0.286,-0.944,0.295
13737457,1.005,0.008,-0.327,-0.874,0.373
13747433,1.004,0.004,-0.382,-0.825,0.425
13757433,1.042,0.006,-0.506,-0.761,0.502
13767480,1.059,0.013,-0.541,-0.758,0.505
13777628,1.054,0.02,-0.509,-0.78,0.493
13787578,0.993,0.018,-0.427,-0.792,0.422
13797457,0.969,0.006,-0.426,-0.822,0.287
13807433,0.996,-0.002,-0.44,-0.854,0.262
13817433,1.043,-0.001,-0.482,-0.877,0.292
13827716,1.068,0.009,-0.506,-0.839,0.426
13837573,1.089,0.021,-0.509,-0.84,0.471
13847433,1.133,0.038,-0.506,-0.861,0.534
13857433,1.025,0.043,-0.443,-0.804,0.455
13868036,0.961,0.028,-0.394,-0.795,0.369
13877636,0.944,0.007,-0.435,-0.797,0.258
13887437,1.001,-0.005,-0.522,-0.835,0.179
13897581,1.018,-0.006,-0.531,-0.844,0.202
13907457,1.034,-0.003,-0.575,-0.812,0.283
13917433,1.098,0.008,-0.651,-0.764,0.445
13927676,1.118,0.026,-0.677,-0.768,0.45
13937433,1.137,0.044,-0.657,-0.806,0.46
13947560,1.073,0.053,-0.575,-0.835,0.35
13957476,1.038,0.048,-0.516,-0.841,0.324
13967433,1.041,0.041,-0.53,-0.848,0.288
13977876,1.085,0.04,-0.59,-0.843,0.343
13987609,1.074,0.042,-0.576,-0.832,0.362
13997433,1.043,0.039,-0.604,-0.738,0.421
14007433,1.033,0.032,-0.602,-0.716,0.438
14017433,1.009,0.022,-0.618,-0.702,0.378
14027433,1.006,0.012,-0.529,-0.806,0.288
14038189,1.097,0.013,-0.534,-0.929,0.235
14047480,1.125,0.028,-0.586,-0.933,0.23
14057433,1.091,0.038,-0.653,-0.849,0.207
14067433,1.083,0.041,-0.681,-0.802,0.258
14078589,1.11,0.045,-0.677,-0.823,0.311
14087594,1.098,0.049,-0.69,-0.758,0.393
14097457,1.05,0.046,-0.693,-0.689,0.385
14107433,1.07,0.039,-0.688,-0.734,0.362
14117433,1.174,0.048,-0.734,-0.859,0.318
14127433,1.115,0.059,-0.731,-0.809,0.232
14137969,1.049,0.054,-0.69,-0.757,0.225
14147492,1.058,0.043,-0.607,-0.831,0.246
14157433,1.084,0.037,-0.587,-0.865,0.285
14167433,1.084,0.036,-0.615,-0.83,0.328
14177702,1.122,0.039,-0.717,-0.78,0.37
14187838,1.233,0.058,-0.814,-0.839,0.392
14197532,1.242,0.085,-0.818,-0.836,0.417
14207441,1.111,0.092,-0.758,-0.741,0.334
14217433,0.997,0.07,-0.699,-0.681,0.205
14227433,0.962,0.035,-0.606,-0.724,0.185
14237433,0.979,0.005,-0.422,-0.87,0.156
14247540,1.025,-0.011,-0.349,-0.929,0.257
14257477,1.065,-0.013,-0.384,-0.946,0.302
14267441,1.158,-0.0,-0.558,-0.952,0.353
14277554,1.139,0.018,-0.681,-0.833,0.373
14287599,1.072,0.023,-0.687,-0.736,0.369
14297692,0.981,0.009,-0.59,-0.718,0.314
14307480,1.032,-0.007,-0.54,-0.849,0.234
14317433,1.04,-0.013,-0.542,-0.861,0.213
14327433,1.078,-0.012,-0.59,-0.878,0.205
14337433,1.077,-0.007,-0.603,-0.869,0.207
14347433,1.096,-0.001,-0.619,-0.854,0.3
14357433,1.097,0.006,-0.637,-0.812,0.371
14367488,1.085,0.01,-0.621,-0.786,0.418
14377433,1.068,0.01,-0.552,-0.804,0.436
14388139,1.032,0.004,-0.444,-0.821,0.439
14397529,1.001,-0.009,-0.382,-0.827,0.415
14407433,0.929,-0.03,-0.244,-0.808,0.389
14417433,0.892,-0.058,-0.109,-0.802,0.375
14427696,0.902,-0.083,-0.05,-0.83,0.35
14437433,0.918,-0.098,-0.036,-0.852,0.341
14447551,0.945,-0.104,-0.113,-0.879,0.327
14457476,0.954,-0.105,-0.167,-0.879,0.331
14467433,0.979,-0.1,-0.259,-0.861,0.388
14477433,1.004,-0.09,-0.322,-0.833,0.458
14489266,1.016,-0.077,-0.334,-0.836,0.472
14497659,1.029,-0.064,-0.325,-0.857,0.467
14507493,0.971,-0.059,-0.25,-0.836,0.424
14517433,0.944,-0.063,-0.19,-0.84,0.385
14527433,0.945,-0.069,-0.089,-0.861,0.379
14537433,1.07,-0.059,-0.021,-0.998,0.385
14547433,1.113,-0.032,-0.0,-1.041,0.395
14557843,1.09,-0.009,-0.058,-0.967,0.5
14567440,0.892,-0.015,-0.115,-0.727,0.505
14577433,0.904,-0.041,-0.098,-0.683,0.583
14589346,0.986,-0.05,-0.082,-0.783,0.594
14597656,1.098,-0.035,-0.074,-0.942,0.559
14607686,1.131,-0.007,-0.123,-0.983,0.545
14617544,1.172,0.023,-0.233,-1.011,0.545
14627441,1.146,0.048,-0.204,-0.988,0.545
14637433,1.108,0.06,-0.155,-0.953,0.542
14647433,1.087,0.062,-0.023,-0.945,0.537
14657433,1.101,0.063,0.047,-0.944,0.564
14667560,1.068,0.06,0.049,-0.911,0.555
14677634,1.039,0.051,0.029,-0.905,0.509
14687476,0.998,0.035,-0.076,-0.89,0.446
14697613,1.004,0.019,-0.093,-0.9,0.437
14707461,1.031,0.01,-0.071,-0.935,0.43
14717625,1.026,0.006,-0.005,-0.929,0.434
14727492,1.015,0.0,0.038,-0.92,0.427
14737437,0.997,-0.007,0.137,-0.9,0.406
14747433,1.033,-0.011,0.166,-0.938,0.402
14757496,1.058,-0.007,0.159,-0.963,0.408
14767433,1.088,0.003,0.169,-0.97,0.462
14777433,1.058,0.01,0.155,-0.917,0.503
14787433,1.06,0.012,0.159,-0.913,0.515
14797748,1.062,0.015,0.121,-0.917,0.522
14807457,1.105,0.021,0.116,-0.975,0.508
14817433,1.145,0.036,0.131,-1.003,0.538
14827433,1.124,0.048,0.184,-0.974,0.53
14837433,1.047,0.047,0.22,-0.878,0.527
14848185,1.025,0.035,0.226,-0.86,0.51
14857556,1.016,0.021,0.251,-0.823,0.54
14867433,1.053,0.013,0.289,-0.828,0.582
14877433,1.071,0.014,0.32,-0.829,0.598
14887433,1.083,0.017,0.325,-0.84,0.603
14898784,1.09,0.022,0.355,-0.843,0.593
14907520,1.106,0.028,0.37,-0.857,0.592
14917433,1.086,0.032,0.395,-0.83,0.579
14927676,1.079,0.032,0.425,-0.835,0.535
14937433,1.07,0.03,0.448,-0.833,0.5
14947540,1.045,0.024,0.412,-0.862,0.424
14957477,1.051,0.017,0.35,-0.915,0.382
14967433,1.078,0.016,0.345,-0.943,0.391
14977433,1.098,0.019,0.376,-0.938,0.429
14987433,1.065,0.021,0.419,-0.856,0.476
14999095,1.051,0.016,0.449,-0.821,0.478
15007515,1.062,0.012,0.473,-0.792,0.527
15017433,1.03,0.007,0.424,-0.783,0.518
15027433,1.018,-0.002,0.375,-0.787,0.526
15037789,1.029,-0.009,0.385,-0.807,0.51
15047433,1.044,-0.012,0.437,-0.807,0.498
15057433,1.052,-0.011,0.461,-0.793,0.514
